2.189000000000000057e+01,3.178999999999999915e+01,4.426666666666670267e+02,1.086333333333330074e+03,5.169005583438510132e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.178999999999999915e+01,4.373333333333329733e+02,1.091000000000000000e+03,5.169005583438510132e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.189000000000000057e+01,4.390000000000000000e+02,1.100000000000000000e+03,5.185400983919039725e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.189000000000000057e+01,4.440000000000000000e+02,1.101000000000000000e+03,5.185400983919039725e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.186499999999999844e+01,4.440000000000000000e+02,1.107000000000000000e+03,5.181302053435579355e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.178999999999999915e+01,4.440000000000000000e+02,1.110000000000000000e+03,5.169005583438510132e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.186499999999999844e+01,4.440000000000000000e+02,1.101750000000000000e+03,5.181302053435579355e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.173000000000000043e+01,4.440000000000000000e+02,1.100000000000000000e+03,5.159168754595900089e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.172250000000000014e+01,4.440000000000000000e+02,1.092750000000000000e+03,5.157939172686960491e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.169999999999999929e+01,4.440000000000000000e+02,1.092500000000000000e+03,5.154250455887960172e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.169500000000000028e+01,4.365000000000000000e+02,1.094000000000000000e+03,5.153430746936389986e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.156666666666669840e+01,4.340000000000000000e+02,1.085666666666669926e+03,5.132392283790690110e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.155000000000000071e+01,4.365000000000000000e+02,1.047000000000000000e+03,5.129660119409229328e-03,0.000000000000000000e+00
2.189000000000000057e+01,3.135999999999999943e+01,4.340000000000000000e+02,1.031000000000000000e+03,5.098515127977340175e-03,0.000000000000000000e+00
2.189000000000000057e+01,3.112500000000000000e+01,4.327500000000000000e+02,9.775000000000000000e+02,5.059997970203540009e-03,0.000000000000000000e+00
2.189000000000000057e+01,3.114999999999999858e+01,4.365000000000000000e+02,9.612500000000000000e+02,5.064095315274469954e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.106333333333330060e+01,4.340000000000000000e+02,9.480000000000000000e+02,5.049891414628379302e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.076999999999999957e+01,4.290000000000000000e+02,9.132500000000000000e+02,5.001821448292659983e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.076749999999999829e+01,4.327500000000000000e+02,8.825000000000000000e+02,5.001411792754060191e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.094500000000000028e+01,4.290000000000000000e+02,8.845000000000000000e+02,5.030498666282189578e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.079250000000000043e+01,4.290000000000000000e+02,8.990000000000000000e+02,5.005508372228860241e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.076999999999999957e+01,4.327500000000000000e+02,8.882500000000000000e+02,5.001821448292659983e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.079500000000000171e+01,4.365000000000000000e+02,8.785000000000000000e+02,5.005918033120539991e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.081749999999999901e+01,4.290000000000000000e+02,8.912500000000000000e+02,5.009605005234879678e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.064999999999999858e+01,4.365000000000000000e+02,8.965000000000000000e+02,4.982158586241699702e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.074749999999999872e+01,4.290000000000000000e+02,8.895000000000000000e+02,4.998134567715990101e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.076333333333329989e+01,4.290000000000000000e+02,8.873333333333330302e+02,5.000729034712610155e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.076999999999999957e+01,4.290000000000000000e+02,8.935000000000000000e+02,5.001821448292659983e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.044500000000000028e+01,4.290000000000000000e+02,8.325000000000000000e+02,4.948570716402840054e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.056666666666669840e+01,4.290000000000000000e+02,8.290000000000000000e+02,4.968504546499750291e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.050000000000000000e+01,4.290000000000000000e+02,8.292500000000000000e+02,4.957581742881950367e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.057499999999999929e+01,4.290000000000000000e+02,8.505000000000000000e+02,4.969869923712439894e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.060000000000000142e+01,4.290000000000000000e+02,8.440000000000000000e+02,4.973966091032040217e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.055000000000000071e+01,4.290000000000000000e+02,8.402500000000000000e+02,4.965773809914920435e-03,1.000000000000000000e+00
2.186499999999999844e+01,3.055000000000000071e+01,4.290000000000000000e+02,8.237500000000000000e+02,4.958139614759429423e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.060000000000000142e+01,4.290000000000000000e+02,8.240000000000000000e+02,4.973966091032040217e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.033999999999999986e+01,4.290000000000000000e+02,8.130000000000000000e+02,4.931368566924139787e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.035666666666669755e+01,4.290000000000000000e+02,8.020000000000000000e+02,4.934099003813879718e-03,1.000000000000000000e+00
2.186499999999999844e+01,3.039249999999999829e+01,4.290000000000000000e+02,8.107500000000000000e+02,4.932375311144860004e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.035666666666669755e+01,4.290000000000000000e+02,8.053333333333330302e+02,4.934099003813879718e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.031500000000000128e+01,4.290000000000000000e+02,7.965000000000000000e+02,4.927272956182950428e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.019999999999999929e+01,4.290000000000000000e+02,7.950000000000000000e+02,4.908433835981240202e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.033999999999999986e+01,4.290000000000000000e+02,7.935000000000000000e+02,4.931368566924139787e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.029500000000000171e+01,4.290000000000000000e+02,7.905000000000000000e+02,4.923996506118099616e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.028999999999999915e+01,4.290000000000000000e+02,7.865000000000000000e+02,4.923177398952940063e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.290000000000000000e+02,7.943333333333330302e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.036499999999999844e+01,4.290000000000000000e+02,7.955000000000000000e+02,4.935464231177549843e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.042666666666669784e+01,4.140000000000000000e+02,7.926666666666669698e+02,4.945567098470470165e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.073000000000000043e+01,4.240000000000000000e+02,7.980000000000000000e+02,4.995267023910589937e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.041750000000000043e+01,4.290000000000000000e+02,7.955000000000000000e+02,4.944065300296679975e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.290000000000000000e+02,7.977500000000000000e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.290000000000000000e+02,7.980000000000000000e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.044500000000000028e+01,4.290000000000000000e+02,8.020000000000000000e+02,4.948570716402840054e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.035666666666669755e+01,4.215000000000000000e+02,7.975000000000000000e+02,4.934099003813879718e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.032333333333330216e+01,4.290000000000000000e+02,7.915000000000000000e+02,4.928638153817610501e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.032000000000000028e+01,4.187500000000000000e+02,7.882500000000000000e+02,4.928092074050260084e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.290000000000000000e+02,7.922500000000000000e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.290000000000000000e+02,7.955000000000000000e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.036499999999999844e+01,4.290000000000000000e+02,7.935000000000000000e+02,4.935464231177549843e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.023000000000000043e+01,4.290000000000000000e+02,7.893333333333330302e+02,4.913348279920239439e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.019999999999999929e+01,4.290000000000000000e+02,7.860000000000000000e+02,4.908433835981240202e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.002250000000000085e+01,4.290000000000000000e+02,7.717500000000000000e+02,4.879358285846099701e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.996000000000000085e+01,4.290000000000000000e+02,7.600000000000000000e+02,4.869121058086399965e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.991750000000000043e+01,4.290000000000000000e+02,7.560000000000000000e+02,4.862159934192550152e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.010000000000000142e+01,4.290000000000000000e+02,7.540000000000000000e+02,4.892052912640470173e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.014999999999999858e+01,4.165000000000000000e+02,7.590000000000000000e+02,4.900243267302349832e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.013333333333330089e+01,4.216666666666670267e+02,7.566666666666669698e+02,4.897513125302470696e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.046999999999999886e+01,4.380000000000000000e+02,7.642500000000000000e+02,4.952666605419060036e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.016666666666669983e+01,4.410000000000000000e+02,7.680000000000000000e+02,4.902973433081889501e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.007499999999999929e+01,4.380000000000000000e+02,7.702500000000000000e+02,4.887957815563300119e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.012500000000000000e+01,4.380000000000000000e+02,7.662500000000000000e+02,4.896148063219809936e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.017500000000000071e+01,4.380000000000000000e+02,7.677500000000000000e+02,4.904338524889140238e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.029500000000000171e+01,4.380000000000000000e+02,7.770000000000000000e+02,4.923996506118099616e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.019999999999999929e+01,4.410000000000000000e+02,7.753333333333330302e+02,4.908433835981240202e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.019999999999999929e+01,4.363333333333329733e+02,7.680000000000000000e+02,4.908433835981240202e-03,1.000000000000000000e+00
2.186499999999999844e+01,3.014999999999999858e+01,4.380000000000000000e+02,7.667500000000000000e+02,4.892710602541990028e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.007499999999999929e+01,4.380000000000000000e+02,7.725000000000000000e+02,4.887957815563300119e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.007250000000000156e+01,4.355000000000000000e+02,7.747500000000000000e+02,4.887548308798160025e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.003000000000000114e+01,4.350000000000000000e+02,7.663333333333330302e+02,4.880586775646479462e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.991750000000000043e+01,4.345000000000000000e+02,7.520000000000000000e+02,4.862159934192550152e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.010000000000000142e+01,4.305000000000000000e+02,7.540000000000000000e+02,4.892052912640470173e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.010000000000000142e+01,4.410000000000000000e+02,7.550000000000000000e+02,4.892052912640470173e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.007499999999999929e+01,4.310000000000000000e+02,7.632500000000000000e+02,4.887957815563300119e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.019750000000000156e+01,4.250000000000000000e+02,7.695000000000000000e+02,4.908024302464259782e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.023000000000000043e+01,4.190000000000000000e+02,7.693333333333330302e+02,4.913348279920239439e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.054749999999999943e+01,3.952500000000000000e+02,7.722500000000000000e+02,4.973773104675570204e-03,1.000000000000000000e+00
2.196333333333330273e+01,3.079333333333330103e+01,4.266666666666670267e+02,7.846666666666669698e+02,5.028280212789129622e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.019999999999999929e+01,4.247500000000000000e+02,7.842500000000000000e+02,4.933406332935939657e-03,1.000000000000000000e+00
2.200000000000000000e+01,3.017500000000000071e+01,4.235000000000000000e+02,7.942500000000000000e+02,4.937632060730670451e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.024500000000000099e+01,4.235000000000000000e+02,7.910000000000000000e+02,4.932466607011590232e-03,1.000000000000000000e+00
2.192666666666669784e+01,3.028999999999999915e+01,4.266666666666670267e+02,7.913333333333330302e+02,4.934296031054839597e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.017500000000000071e+01,4.282500000000000000e+02,7.932500000000000000e+02,4.929290022420700079e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.024500000000000099e+01,4.330000000000000000e+02,7.875000000000000000e+02,4.915805530783739531e-03,1.000000000000000000e+00
2.192666666666669784e+01,3.035666666666669755e+01,4.330000000000000000e+02,7.890000000000000000e+02,4.945242496118129952e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.017249999999999943e+01,4.282500000000000000e+02,7.827500000000000000e+02,4.920549504028570373e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.033999999999999986e+01,4.282500000000000000e+02,7.835000000000000000e+02,4.939719444513379631e-03,1.000000000000000000e+00
2.192666666666669784e+01,3.028999999999999915e+01,4.266666666666670267e+02,7.910000000000000000e+02,4.934296031054839597e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.029250000000000043e+01,4.282500000000000000e+02,7.860000000000000000e+02,4.931924548651550264e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.026999999999999957e+01,4.330000000000000000e+02,7.865000000000000000e+02,4.928232297211869971e-03,1.000000000000000000e+00
2.192666666666669784e+01,3.019666666666669741e+01,4.330000000000000000e+02,7.863333333333330302e+02,4.918971622131540142e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.033999999999999986e+01,4.282500000000000000e+02,7.863333333333330302e+02,4.931368566924139787e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.033999999999999986e+01,4.330000000000000000e+02,7.876666666666669698e+02,4.948082807072489916e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.039000000000000057e+01,4.330000000000000000e+02,7.865000000000000000e+02,4.956302172219160043e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.036499999999999844e+01,4.330000000000000000e+02,7.917500000000000000e+02,4.935464231177549843e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.330000000000000000e+02,7.880000000000000000e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.047250000000000014e+01,4.330000000000000000e+02,7.977500000000000000e+02,4.961464125901789493e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.039000000000000057e+01,4.330000000000000000e+02,8.017500000000000000e+02,4.947924807460190103e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.050000000000000000e+01,4.330000000000000000e+02,8.035000000000000000e+02,4.974385534172100221e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.047250000000000014e+01,4.330000000000000000e+02,8.110000000000000000e+02,4.953076197264139752e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.042666666666669784e+01,4.330000000000000000e+02,8.036666666666669698e+02,4.945567098470470165e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.050000000000000000e+01,4.330000000000000000e+02,8.015000000000000000e+02,4.982806275661649971e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.050000000000000000e+01,4.330000000000000000e+02,8.040000000000000000e+02,4.974385534172100221e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.041750000000000043e+01,4.330000000000000000e+02,8.070000000000000000e+02,4.969220515356600164e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.036749999999999972e+01,4.330000000000000000e+02,8.017500000000000000e+02,4.952603431233489756e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.047250000000000014e+01,4.330000000000000000e+02,7.962500000000000000e+02,4.978277623473979611e-03,1.000000000000000000e+00
2.192666666666669784e+01,3.053333333333330302e+01,4.330000000000000000e+02,8.070000000000000000e+02,4.974252477313139721e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.055000000000000071e+01,4.330000000000000000e+02,8.237500000000000000e+02,4.991040356339179924e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.046333333333330273e+01,4.330000000000000000e+02,8.180000000000000000e+02,4.951574363115270744e-03,1.000000000000000000e+00
2.195599999999999952e+01,3.045800000000000196e+01,4.330000000000000000e+02,8.075000000000000000e+02,4.970842931738240003e-03,1.000000000000000000e+00
2.191750000000000043e+01,3.050000000000000000e+01,4.330000000000000000e+02,8.140000000000000000e+02,4.965977362000920450e-03,1.000000000000000000e+00
2.196333333333330273e+01,3.039000000000000057e+01,4.330000000000000000e+02,8.042500000000000000e+02,4.961894037971979407e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.044500000000000028e+01,4.330000000000000000e+02,8.050000000000000000e+02,4.965343722802470321e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.039750000000000085e+01,4.330000000000000000e+02,8.057500000000000000e+02,4.957535095579260545e-03,1.000000000000000000e+00
2.194500000000000028e+01,3.034250000000000114e+01,4.330000000000000000e+02,7.992500000000000000e+02,4.948493770211429346e-03,1.000000000000000000e+00
2.200000000000000000e+01,3.044500000000000028e+01,4.330000000000000000e+02,7.970000000000000000e+02,4.982166912742959884e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.041750000000000043e+01,4.330000000000000000e+02,7.982500000000000000e+02,4.969220515356600164e-03,1.000000000000000000e+00
2.200000000000000000e+01,3.019999999999999929e+01,4.330000000000000000e+02,7.845000000000000000e+02,4.941755392356790219e-03,1.000000000000000000e+00
2.192666666666669784e+01,3.032666666666669997e+01,4.236666666666670267e+02,7.806666666666669698e+02,4.940316539535689715e-03,1.000000000000000000e+00
2.197250000000000014e+01,3.036499999999999844e+01,4.330000000000000000e+02,7.827500000000000000e+02,4.960575338069149985e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.039000000000000057e+01,4.260000000000000000e+02,7.870000000000000000e+02,4.939559948944239644e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.024500000000000099e+01,4.260000000000000000e+02,7.905000000000000000e+02,4.915805530783739531e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.031749999999999901e+01,4.295000000000000000e+02,7.822500000000000000e+02,4.927682514849049747e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.019666666666669741e+01,4.236666666666670267e+02,7.780000000000000000e+02,4.907887791410840174e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.024749999999999872e+01,4.225000000000000000e+02,7.780000000000000000e+02,4.916215074467110251e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.013333333333330089e+01,4.283333333333329733e+02,7.733333333333330302e+02,4.897513125302470696e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.017500000000000071e+01,4.190000000000000000e+02,7.662500000000000000e+02,4.904338524889140238e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.012500000000000000e+01,4.190000000000000000e+02,7.562500000000000000e+02,4.896148063219809936e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.017500000000000071e+01,4.190000000000000000e+02,7.513333333333330302e+02,4.904338524889140238e-03,1.000000000000000000e+00
2.189000000000000057e+01,3.003333333333330302e+01,4.190000000000000000e+02,7.465000000000000000e+02,4.881132772658849928e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.986749999999999972e+01,4.190000000000000000e+02,7.405000000000000000e+02,4.853970574599649965e-03,1.000000000000000000e+00
2.183999999999999986e+01,2.983999999999999986e+01,4.190000000000000000e+02,7.350000000000000000e+02,4.834568619935279352e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.989000000000000057e+01,4.190000000000000000e+02,7.190000000000000000e+02,4.857655759937210167e-03,1.000000000000000000e+00
2.181500000000000128e+01,2.983999999999999986e+01,4.190000000000000000e+02,7.180000000000000000e+02,4.827134835129680106e-03,1.000000000000000000e+00
2.182333333333330216e+01,2.985666666666669755e+01,4.190000000000000000e+02,7.160000000000000000e+02,4.832330102526810091e-03,1.000000000000000000e+00
2.183999999999999986e+01,2.983999999999999986e+01,4.190000000000000000e+02,7.122500000000000000e+02,4.834568619935279352e-03,1.000000000000000000e+00
2.181500000000000128e+01,2.981500000000000128e+01,4.190000000000000000e+02,7.085000000000000000e+02,4.823059294754399907e-03,1.000000000000000000e+00
2.183999999999999986e+01,2.979500000000000171e+01,4.190000000000000000e+02,7.020000000000000000e+02,4.827221301081450165e-03,1.000000000000000000e+00
2.182333333333330216e+01,2.982333333333330216e+01,4.190000000000000000e+02,7.020000000000000000e+02,4.826893203643540034e-03,1.000000000000000000e+00
2.181500000000000128e+01,2.974749999999999872e+01,4.190000000000000000e+02,6.957500000000000000e+02,4.812055600457310588e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.973000000000000043e+01,4.190000000000000000e+02,6.866666666666669698e+02,4.801806951728170708e-03,1.000000000000000000e+00
2.181500000000000128e+01,2.955000000000000071e+01,4.190000000000000000e+02,6.797500000000000000e+02,4.779861824817340128e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.950000000000000000e+01,4.190000000000000000e+02,6.740000000000000000e+02,4.764374218343139615e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.936749999999999972e+01,4.190000000000000000e+02,6.692500000000000000e+02,4.742811738566279738e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.974500000000000099e+01,4.190000000000000000e+02,6.675000000000000000e+02,4.804248372259910076e-03,1.000000000000000000e+00
2.181500000000000128e+01,2.967249999999999943e+01,4.190000000000000000e+02,6.790000000000000000e+02,4.799829726558580041e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.960000000000000142e+01,4.190000000000000000e+02,6.780000000000000000e+02,4.780648770436220218e-03,1.000000000000000000e+00
2.183999999999999986e+01,2.955000000000000071e+01,4.190000000000000000e+02,6.740000000000000000e+02,4.787222253221500023e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.947250000000000014e+01,4.190000000000000000e+02,6.665000000000000000e+02,4.759898864681410061e-03,1.000000000000000000e+00
2.178999999999999915e+01,2.933999999999999986e+01,4.190000000000000000e+02,6.656666666666669698e+02,4.738336692827970452e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.928999999999999915e+01,4.190000000000000000e+02,6.486666666666669698e+02,4.759398976881610080e-03,1.000000000000000000e+00
2.183999999999999986e+01,2.931500000000000128e+01,4.190000000000000000e+02,6.432500000000000000e+02,4.748860615809870692e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.928999999999999915e+01,4.190000000000000000e+02,6.350000000000000000e+02,4.759398976881610080e-03,1.000000000000000000e+00
2.186499999999999844e+01,2.928999999999999915e+01,4.190000000000000000e+02,6.362500000000000000e+02,4.752084459454210090e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.933999999999999986e+01,4.190000000000000000e+02,6.362500000000000000e+02,4.767585865636020728e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.928999999999999915e+01,4.190000000000000000e+02,6.390000000000000000e+02,4.759398976881610080e-03,1.000000000000000000e+00
2.185666666666669755e+01,2.943333333333330160e+01,4.190000000000000000e+02,6.403333333333330302e+02,4.773069698467889872e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.926749999999999829e+01,4.190000000000000000e+02,6.397500000000000000e+02,4.755714946718630001e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.924500000000000099e+01,4.190000000000000000e+02,6.385000000000000000e+02,4.752030959864129989e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.942000000000000171e+01,4.155000000000000000e+02,6.435000000000000000e+02,4.780685332519439730e-03,1.000000000000000000e+00
2.189000000000000057e+01,2.977250000000000085e+01,4.150000000000000000e+02,6.480000000000000000e+02,4.838411380852579435e-03,1.000000000000000000e+00
