4.455101150000000132e+01,2.193114655000000113e+01,2.678591597000000135e+01,2.261986495000000019e+01,1.110729196999999857e+02,2.652320635999999787e+00,0.000000000000000000e+00
6.687921138000000099e+01,2.489199888999999999e+01,4.927859672999999674e+01,4.198721249999999827e+01,1.134770182999999975e+02,-2.005891748000000252e+00,0.000000000000000000e+00
5.081926780999999949e+01,1.540221252999999990e+01,4.252893885999999668e+01,3.541705527999999958e+01,1.121928040000000095e+02,1.086956553999999997e+01,0.000000000000000000e+00
4.639026007999999734e+01,1.107904663999999961e+01,3.213655345000000096e+01,3.531121344000000306e+01,9.877454633000000683e+01,6.386831647999999362e+00,0.000000000000000000e+00
4.493667457000000098e+01,1.744383762000000004e+01,2.778057554999999823e+01,2.749283695000000094e+01,1.179803245000000089e+02,5.569619587000000038e+00,0.000000000000000000e+00
3.866325708000000105e+01,1.298644138999999953e+01,3.999999998999999917e+01,2.567681568000000070e+01,1.249141179999999878e+02,2.703008051999999939e+00,0.000000000000000000e+00
5.959554031999999779e+01,3.199824445000000139e+01,4.656025197999999676e+01,2.759729586999999995e+01,1.193303537000000034e+02,1.474285835999999961e+00,0.000000000000000000e+00
3.148421834000000175e+01,7.826221340000000026e+00,2.428481814999999955e+01,2.365799700000000172e+01,1.138331445999999971e+02,4.393080497999999778e+00,0.000000000000000000e+00
3.209098679000000232e+01,6.989378080999999909e+00,3.599819847999999922e+01,2.510160871000000071e+01,1.322647350000000017e+02,6.413427707999999505e+00,0.000000000000000000e+00
3.570345781000000329e+01,1.944325311000000056e+01,2.069999999999999929e+01,1.626020471000000001e+01,1.375406125000000088e+02,-2.634896509999999914e-01,0.000000000000000000e+00
5.584328595000000206e+01,2.884744755999999910e+01,4.769054322000000212e+01,2.699583838999999941e+01,1.233118448999999970e+02,2.812426855000000003e+00,0.000000000000000000e+00
5.241938511000000034e+01,1.901156051999999974e+01,3.587265952999999996e+01,3.340782458999999704e+01,1.165597709000000037e+02,1.694705101999999908e+00,0.000000000000000000e+00
3.549244617000000090e+01,1.170167230000000202e+01,1.559036344999999990e+01,2.379077386999999888e+01,1.069388517000000007e+02,-3.460357991000000411e+00,0.000000000000000000e+00
4.644207842000000142e+01,8.395035890000000833e+00,2.903723019999999622e+01,3.804704252999999881e+01,1.154814046999999988e+02,2.045475795000000208e+00,0.000000000000000000e+00
5.385479842000000161e+01,1.923064334000000031e+01,3.277905977999999720e+01,3.462415508000000131e+01,1.216709148000000056e+02,5.329843203999999446e+00,0.000000000000000000e+00
6.628539376999999888e+01,2.632784484000000091e+01,4.749999998999999917e+01,3.995754893000000152e+01,1.212196839000000210e+02,-7.996244690000000599e-01,0.000000000000000000e+00
5.603021778000000097e+01,1.629791490000000209e+01,6.227527455999999972e+01,3.973230286999999805e+01,1.140231172000000015e+02,-2.325683841000000029e+00,0.000000000000000000e+00
5.091244034000000340e+01,2.301516931000000099e+01,4.699999998999999917e+01,2.789727102999999886e+01,1.174222591000000051e+02,-2.526701510999999734e+00,0.000000000000000000e+00
4.833263800000000288e+01,2.222778398999999894e+01,3.618199317999999920e+01,2.610485401000000039e+01,1.173846250999999938e+02,6.481709096000000336e+00,0.000000000000000000e+00
4.135250407000000195e+01,1.657736351000000141e+01,3.070619135000000099e+01,2.477514057000000136e+01,1.132666746000000018e+02,-4.497957556000000245e+00,0.000000000000000000e+00
4.055735663000000102e+01,1.797778406999999845e+01,3.400000000000000000e+01,2.257957255999999902e+01,1.210462457999999799e+02,-1.537383074000000072e+00,0.000000000000000000e+00
4.176773173000000128e+01,1.789940172000000018e+01,2.003088630000000236e+01,2.386833001000000110e+01,1.183633888999999897e+02,2.062962548999999868e+00,0.000000000000000000e+00
5.528585178000000155e+01,2.044011835999999960e+01,3.400000000000000000e+01,3.484573342000000196e+01,1.158770174000000139e+02,3.558372358000000180e+00,0.000000000000000000e+00
7.443359316000000092e+01,4.155733141000000330e+01,2.769999999999999929e+01,3.287626174999999762e+01,1.079493044999999967e+02,5.000088788000000228e+00,0.000000000000000000e+00
5.020966978999999952e+01,2.976012217999999976e+01,3.610400731000000007e+01,2.044954760999999976e+01,1.282925147999999922e+02,5.740614082999999646e+00,0.000000000000000000e+00
3.014993631999999835e+01,1.191744523999999927e+01,3.400000000000000000e+01,1.823249107999999907e+01,1.126841408000000087e+02,1.146322327000000030e+01,0.000000000000000000e+00
4.117167989000000006e+01,1.732120598999999928e+01,3.346940277000000208e+01,2.385047391000000161e+01,1.163778894000000150e+02,-9.569249857999999165e+00,0.000000000000000000e+00
4.765772962999999862e+01,1.327738491000000032e+01,3.667998541000000046e+01,3.438034471999999653e+01,9.824978070999999602e+01,6.273012172999999692e+00,0.000000000000000000e+00
4.334960620999999747e+01,7.467468964000000042e+00,2.806548279000000079e+01,3.588213724999999954e+01,1.127761865999999884e+02,5.753277457999999456e+00,0.000000000000000000e+00
4.685578064999999981e+01,1.535151392999999942e+01,3.800000000000000000e+01,3.150426672000000039e+01,1.162509174000000058e+02,1.662705588999999984e+00,0.000000000000000000e+00
4.320318498999999690e+01,1.966314571999999927e+01,3.500000000000000000e+01,2.354003927000000118e+01,1.248461087999999961e+02,-2.919075954999999833e+00,0.000000000000000000e+00
4.810923637999999869e+01,1.493072472000000062e+01,3.556468277999999827e+01,3.317851165999999807e+01,1.240564517999999907e+02,7.947904861000000487e+00,0.000000000000000000e+00
7.437767771999999411e+01,3.205310438000000062e+01,7.877201304000000448e+01,4.232457334000000060e+01,1.435606904999999927e+02,5.612590603000000300e+01,1.000000000000000000e+00
8.968056731000000070e+01,3.270443487000000005e+01,8.313073215999999377e+01,5.697613244000000066e+01,1.299554764000000091e+02,9.202727681999999731e+01,1.000000000000000000e+00
4.452905100000000260e+01,9.433234212999998647e+00,5.199999998999999917e+01,3.509581679000000065e+01,1.347117723000000353e+02,2.910657503999999918e+01,1.000000000000000000e+00
7.769057712000000038e+01,2.138064463999999987e+01,6.442944190999999421e+01,5.630993248000000051e+01,1.148187510000000060e+02,2.693184095000000156e+01,1.000000000000000000e+00
7.614721209999999019e+01,2.193618555999999842e+01,8.296150249000000088e+01,5.421102653999999887e+01,1.239320095999999864e+02,1.043197194000000039e+01,1.000000000000000000e+00
8.393300856999999837e+01,4.128630542999999875e+01,6.199999998999999917e+01,4.264670313999999962e+01,1.150123340000000098e+02,2.658810015999999976e+01,1.000000000000000000e+00
7.849173027000000502e+01,2.218179780000000179e+01,5.999999998999999917e+01,5.630993248000000051e+01,1.185303265999999809e+02,2.738321313999999873e+01,1.000000000000000000e+00
7.564973136000000409e+01,1.933979889000000085e+01,6.414868477000000269e+01,5.630993248000000051e+01,9.590362879999999279e+01,6.955130291999999770e+01,1.000000000000000000e+00
7.207627838999999881e+01,1.894617604000000100e+01,5.099999998999999917e+01,5.313010236000000219e+01,1.142130125999999990e+02,1.010040510000000058e+00,1.000000000000000000e+00
5.859952851999999979e+01,-2.614990460000000128e-01,5.149999998999999917e+01,5.886102755999999658e+01,1.020428115999999932e+02,2.805969710999999833e+01,1.000000000000000000e+00
7.256070162999999695e+01,1.738519078999999934e+01,5.199999998999999917e+01,5.517551084000000117e+01,1.191937237999999866e+02,3.210853734999999887e+01,1.000000000000000000e+00
8.690079430999999488e+01,3.292816769999999593e+01,4.779434664000000055e+01,5.397262660999999895e+01,1.350753635000000088e+02,1.017190919000000093e+02,1.000000000000000000e+00
8.497413208000000395e+01,3.302117461999999648e+01,6.085987262999999814e+01,5.195295747000000119e+01,1.256595335999999890e+02,7.433340864000000181e+01,1.000000000000000000e+00
5.551221199999999811e+01,2.009515672999999936e+01,4.399999998999999917e+01,3.541705527999999958e+01,1.226487529999999992e+02,3.455294640999999700e+01,1.000000000000000000e+00
7.222233429999999998e+01,2.307771055999999987e+01,9.099999999000000628e+01,4.914462374000000011e+01,1.377366545999999801e+02,5.680409276999999690e+01,1.000000000000000000e+00
7.022145218999999372e+01,3.982272447999999798e+01,6.811840309000000104e+01,3.039872770999999929e+01,1.485255624000000125e+02,1.453781431999999825e+02,1.000000000000000000e+00
8.675360946000000695e+01,3.604301631999999955e+01,6.922104478999999344e+01,5.071059314000000029e+01,1.394145039999999938e+02,1.108607824000000051e+02,1.000000000000000000e+00
5.878254774999999910e+01,7.667044186000000039e+00,5.333894081999999770e+01,5.111550357000000133e+01,9.850115696999999670e+01,5.158412476000000169e+01,1.000000000000000000e+00
6.741253785000000676e+01,1.744279712000000160e+01,6.014464035999999680e+01,4.996974072999999805e+01,1.111239699999999999e+02,3.315764572999999871e+01,1.000000000000000000e+00
4.774467877000000016e+01,1.208935066999999997e+01,3.899999998999999917e+01,3.565532809999999841e+01,1.175120039000000105e+02,2.168240136000000007e+01,1.000000000000000000e+00
7.710657122000000641e+01,3.046999418000000048e+01,6.948062839000000679e+01,4.663657703999999882e+01,1.121516000000000020e+02,7.075908307999999636e+01,1.000000000000000000e+00
7.400554123999999945e+01,2.112240192000000150e+01,5.737950226000000242e+01,5.288313931999999795e+01,1.202059625999999923e+02,7.455516588000000411e+01,1.000000000000000000e+00
8.862390838999999687e+01,2.908945330999999968e+01,4.756426247000000274e+01,5.953445508000000075e+01,1.217647795999999829e+02,5.180589920999999975e+01,1.000000000000000000e+00
8.110410038999999927e+01,2.479416791999999958e+01,7.788702048000000389e+01,5.630993246999999968e+01,1.518398565999999903e+02,6.521461610999999436e+01,1.000000000000000000e+00
7.632600186999999892e+01,4.239620444999999904e+01,5.719999999000000201e+01,3.392979741999999987e+01,1.242670070000000067e+02,5.012745688999999771e+01,1.000000000000000000e+00
4.544374959000000302e+01,9.906071797999999262e+00,4.499999998999999917e+01,3.553767778999999649e+01,1.630710405000000094e+02,2.031531531999999984e+01,1.000000000000000000e+00
5.978526526000000274e+01,1.787932332000000102e+01,5.920646142999999739e+01,4.190594193999999817e+01,1.193191109000000125e+02,2.212386873999999892e+01,1.000000000000000000e+00
4.491414916000000090e+01,1.021899563000000022e+01,4.463091389000000220e+01,3.469515352999999891e+01,1.300756599000000051e+02,3.736453992999999940e+01,1.000000000000000000e+00
5.660577126999999820e+01,1.680020017000000010e+01,4.199999998999999917e+01,3.980557109000000082e+01,1.272945222000000030e+02,2.401857470000000205e+01,1.000000000000000000e+00
7.118681114999999693e+01,2.389620110999999980e+01,4.369666510000000414e+01,4.729061003999999713e+01,1.198649382999999915e+02,2.728398450999999980e+01,1.000000000000000000e+00
8.165603206000000114e+01,2.874886934999999966e+01,5.823282054999999957e+01,5.290716270000000065e+01,1.147698555999999854e+02,3.060914842000000036e+01,1.000000000000000000e+00
7.095272771000000489e+01,2.015993120999999988e+01,6.285910914000000105e+01,5.079279650000000146e+01,1.161779324999999972e+02,3.252233100000000121e+01,1.000000000000000000e+00
8.535231529000000705e+01,1.584491006000000013e+01,7.166865979000000664e+01,6.950740523000000337e+01,1.244197874999999982e+02,7.602060340000001304e+01,1.000000000000000000e+00
5.810193455000000284e+01,1.483763914000000028e+01,7.964983825000000195e+01,4.326429541000000256e+01,1.135876550999999921e+02,5.023787808000000155e+01,1.000000000000000000e+00
9.417482232000000408e+01,1.538076983000000020e+01,6.770572131999999499e+01,7.879405248999999856e+01,1.148901127999999972e+02,5.325522003999999754e+01,1.000000000000000000e+00
5.752235608000000155e+01,3.364707521999999784e+01,5.090985840999999823e+01,2.387528084999999933e+01,1.409817118999999934e+02,1.487537109000000157e+02,1.000000000000000000e+00
9.665731510999999898e+01,1.946158116999999876e+01,9.021149828000000070e+01,7.719573393000000294e+01,1.206730408000000097e+02,6.408099841000000652e+01,1.000000000000000000e+00
7.472074621999999522e+01,1.975694203000000115e+01,8.273535954000000459e+01,5.496380418999999762e+01,1.093565940999999810e+02,3.330606685000000056e+01,1.000000000000000000e+00
7.765511874000000603e+01,2.243295010000000289e+01,9.389277880999999581e+01,5.522216862999999876e+01,1.230557067000000018e+02,6.121118660000000489e+01,1.000000000000000000e+00
5.852162282999999832e+01,1.392228609000000006e+01,4.146785521999999702e+01,4.459933673999999826e+01,1.155147979999999990e+02,3.038798389999999827e+01,1.000000000000000000e+00
8.458560710000000427e+01,3.036168482000000068e+01,6.547948562999999922e+01,5.422392227999999648e+01,1.080102185000000077e+02,2.511847845999999862e+01,1.000000000000000000e+00
7.993857026000000587e+01,1.877407110000000046e+01,6.331183485999999760e+01,6.116449914999999748e+01,1.147871070000000060e+02,3.853874133000000057e+01,1.000000000000000000e+00
7.039930841999999700e+01,1.346998624000000078e+01,6.119999999000000201e+01,5.692932217999999978e+01,1.023375244000000066e+02,2.553842852000000008e+01,1.000000000000000000e+00
4.978212054000000109e+01,6.466804859999999877e+00,5.299999998999999917e+01,4.331531567999999766e+01,1.108647830999999968e+02,2.533564729000000071e+01,1.000000000000000000e+00
7.740933293999999876e+01,2.939654542999999975e+01,6.323230242999999717e+01,4.801278750000000173e+01,1.184507310999999987e+02,9.356373734000000297e+01,1.000000000000000000e+00
6.500796425999999428e+01,2.760260762000000057e+01,5.094751898999999895e+01,3.740535663000000000e+01,1.165811087999999955e+02,7.015977883999999776e+00,1.000000000000000000e+00
6.501377322000000447e+01,9.838262374999999338e+00,5.773583722000000051e+01,5.517551084000000117e+01,9.473852542000000199e+01,4.969695461999999964e+01,1.000000000000000000e+00
7.842595126000000505e+01,3.342595125999999794e+01,7.627743927000000213e+01,4.500000000000000000e+01,1.385541111000000001e+02,7.715517241000000581e+01,1.000000000000000000e+00
6.317298708999999945e+01,6.330910974000000024e+00,6.299999998999999917e+01,5.684207612000000154e+01,1.106440206000000046e+02,4.260807566999999807e+01,1.000000000000000000e+00
6.861300092000000461e+01,1.508223530000000068e+01,6.301469619000000222e+01,5.353076561000000311e+01,1.234311742000000152e+02,3.949798658999999645e+01,1.000000000000000000e+00
6.390063261000000239e+01,1.370620369999999788e+01,6.212433389000000261e+01,5.019442890999999918e+01,1.141292425000000037e+02,4.142282844000000352e+01,1.000000000000000000e+00
8.499895553999999720e+01,2.961009771999999884e+01,8.335219438000000025e+01,5.538885781999999836e+01,1.269129898999999995e+02,7.132117542000000299e+01,1.000000000000000000e+00
4.202138603000000217e+01,-6.554948347000000730e+00,6.789999998999999775e+01,4.857633436999999788e+01,1.115857819000000148e+02,2.733867086000000057e+01,1.000000000000000000e+00
6.975666531999999620e+01,1.927929659000000129e+01,4.849999998999999917e+01,5.047736873000000202e+01,9.649136982000000273e+01,5.116964029999999752e+01,1.000000000000000000e+00
8.098807440999999585e+01,3.684317181000000119e+01,8.696060151000000360e+01,4.414490260000000177e+01,1.410881493999999918e+02,8.587215224000000546e+01,1.000000000000000000e+00
1.298340406000000087e+02,8.404475005000000110e+00,4.838405705000000268e+01,1.214295655999999894e+02,1.076904659999999865e+02,4.185430821000000492e+02,1.000000000000000000e+00
7.048410443999999586e+01,1.248948764999999916e+01,6.241714207999999786e+01,5.799461679000000203e+01,1.141900487999999854e+02,5.690244778999999653e+01,1.000000000000000000e+00
8.604127981999999975e+01,3.875066978000000262e+01,4.787140493999999791e+01,4.729061003999999713e+01,1.220929535999999871e+02,6.198827708999999686e+01,1.000000000000000000e+00
6.553600255000000629e+01,2.415748725999999991e+01,4.577516991000000246e+01,4.137851529999999656e+01,1.364403015000000039e+02,1.637808563999999834e+01,1.000000000000000000e+00
6.075389350000000377e+01,1.575389350000000022e+01,4.319915767999999900e+01,4.500000000000000000e+01,1.130533309000000060e+02,3.169354839000000013e+01,1.000000000000000000e+00
5.474177517999999765e+01,1.209507205000000063e+01,4.099999998999999917e+01,4.264670313999999962e+01,1.176432188000000139e+02,4.038232659999999896e+01,1.000000000000000000e+00
8.387994080999999369e+01,2.307742685999999921e+01,8.714151223000000357e+01,6.080251394999999803e+01,1.246460723000000002e+02,8.055560527000000093e+01,1.000000000000000000e+00
8.007491417999999328e+01,4.806953097000000241e+01,5.240343872999999775e+01,3.200538320999999797e+01,1.107099121000000110e+02,6.772731595000000482e+01,1.000000000000000000e+00
6.566534697999999537e+01,1.054067532999999912e+01,5.648913544999999914e+01,5.512467165999999708e+01,1.091627767999999890e+02,5.393202005999999926e+01,1.000000000000000000e+00
7.471722805000000278e+01,1.432167878999999999e+01,3.250000000000000000e+01,6.039554926000000279e+01,1.071822176000000013e+02,3.701708012000000281e+01,1.000000000000000000e+00
4.806062648999999709e+01,5.687032126000000076e+00,5.705716117000000054e+01,4.237359435999999846e+01,9.544375748999999587e+01,3.283587701999999808e+01,1.000000000000000000e+00
7.067689817999999491e+01,2.170440224000000029e+01,5.918116082000000233e+01,4.897249594000000172e+01,1.030083545000000100e+02,2.781014779999999931e+01,1.000000000000000000e+00
8.043342782000000568e+01,1.699847899999999967e+01,6.653601752999999519e+01,6.343494882000000246e+01,1.164389807000000019e+02,5.778125000000000000e+01,1.000000000000000000e+00
9.051396072000000004e+01,2.827250131999999994e+01,6.981394229999999368e+01,6.224145940000000365e+01,1.008921595999999852e+02,5.882364821000000177e+01,1.000000000000000000e+00
7.723689751999999942e+01,1.673762213999999915e+01,4.977553438000000341e+01,6.049927538000000027e+01,1.106903772000000146e+02,3.978715420000000336e+01,1.000000000000000000e+00
5.006678595000000342e+01,9.120340182999999712e+00,3.216846266999999671e+01,4.094644576999999686e+01,9.971245317999999713e+01,2.676669654999999892e+01,1.000000000000000000e+00
6.978100616999999772e+01,1.377746531000000019e+01,5.799999998999999917e+01,5.600354085000000026e+01,1.189306655999999975e+02,1.791456046000000057e+01,1.000000000000000000e+00
6.962628302000000247e+01,2.112275138000000041e+01,5.276659472000000051e+01,4.850353163999999850e+01,1.168030912999999913e+02,5.481686728999999758e+01,1.000000000000000000e+00
8.175441933000000461e+01,2.012346562000000105e+01,7.056044038000000285e+01,6.163095371000000000e+01,1.194250857000000110e+02,5.550688906999999972e+01,1.000000000000000000e+00
5.220469308999999924e+01,1.721267289000000034e+01,7.809496876999999415e+01,3.499202020000000601e+01,1.369725167999999940e+02,5.493913416000000183e+01,1.000000000000000000e+00
7.712134423999999910e+01,3.034987449999999853e+01,7.748108263999999679e+01,4.677146974000000057e+01,1.106111484000000189e+02,8.209360703999999487e+01,1.000000000000000000e+00
8.802449890000001176e+01,3.984466877999999923e+01,8.177447308000000703e+01,4.817983011999999832e+01,1.166015375999999861e+02,5.676608322999999956e+01,1.000000000000000000e+00
8.339660609000000591e+01,3.431098930999999652e+01,7.842329286999999738e+01,4.908561678000000228e+01,1.104665164000000175e+02,4.967209558999999786e+01,1.000000000000000000e+00
7.205403411999999719e+01,2.470073724999999953e+01,7.987401586000000009e+01,4.735329687000000121e+01,1.071723575999999838e+02,5.642615872999999738e+01,1.000000000000000000e+00
8.509550253999999825e+01,2.106989650999999952e+01,9.173479193000000009e+01,6.402560603999999955e+01,1.090623120000000057e+02,3.803283108000000112e+01,1.000000000000000000e+00
6.956348613999999486e+01,1.540113909999999997e+01,7.443849742999999819e+01,5.416234705000000105e+01,1.050673555999999849e+02,2.970121083000000084e+01,1.000000000000000000e+00
8.950494729999999777e+01,4.890365264999999795e+01,7.200342290000000389e+01,4.060129464999999982e+01,1.346342911999999785e+02,1.183533700999999922e+02,1.000000000000000000e+00
8.529017283000000305e+01,1.827888962999999833e+01,1.007442197999999962e+02,6.701128320000000826e+01,1.106607004999999901e+02,5.888494802000000305e+01,1.000000000000000000e+00
6.062621697000000154e+01,2.059595769999999959e+01,6.453526220999999907e+01,4.003025927000000195e+01,1.172255542000000190e+02,1.048592474000000152e+02,1.000000000000000000e+00
6.004417716999999755e+01,1.430965613999999952e+01,5.803886519000000277e+01,4.573452103000000335e+01,1.051316638999999924e+02,3.040913314999999884e+01,1.000000000000000000e+00
8.564378664000000185e+01,4.268919513000000165e+01,7.875066350000000170e+01,4.295459151000000020e+01,1.051440757999999960e+02,4.288742577000000011e+01,1.000000000000000000e+00
8.558171024000000671e+01,3.045703857999999897e+01,7.823137948999999480e+01,5.512467165999999708e+01,1.148660486999999932e+02,6.837612181999999450e+01,1.000000000000000000e+00
5.508076562000000109e+01,-3.759929871999999840e+00,5.599999998999999917e+01,5.884069549000000166e+01,1.099153668999999951e+02,3.177358317999999926e+01,1.000000000000000000e+00
6.575567895000000362e+01,9.832874230999999909e+00,5.082289501000000342e+01,5.592280472000000202e+01,1.043949585000000013e+02,3.930721246000000235e+01,1.000000000000000000e+00
7.924967118000000710e+01,2.394482470999999890e+01,4.079669829000000192e+01,5.530484647000000109e+01,9.862251165000000697e+01,3.670639539999999812e+01,1.000000000000000000e+00
8.111260488000000635e+01,2.069044355999999851e+01,6.068700588000000096e+01,6.042216132000000073e+01,9.401878338999999585e+01,4.051098228000000034e+01,1.000000000000000000e+00
4.803062379999999365e+01,3.969814743000000146e+00,5.834451923999999678e+01,4.406080905000000314e+01,1.253509624999999943e+02,3.500007784000000299e+01,1.000000000000000000e+00
6.340448057999999776e+01,1.411532726000000082e+01,4.813680561999999696e+01,4.928915332999999777e+01,1.119160074999999921e+02,3.178449498999999889e+01,1.000000000000000000e+00
5.728694488000000007e+01,1.514935009999999949e+01,6.399999998999999917e+01,4.213759476999999976e+01,1.167353868000000006e+02,3.034120327000000117e+01,1.000000000000000000e+00
4.118776971999999859e+01,5.792973871000000052e+00,4.286739150999999737e+01,3.539479584000000045e+01,1.033488801999999964e+02,2.766027668999999989e+01,1.000000000000000000e+00
6.680479631999999413e+01,1.455160170999999991e+01,7.208491177000000505e+01,5.225319461000000132e+01,8.245603816999999935e+01,4.168547360000000168e+01,1.000000000000000000e+00
7.947697809999999663e+01,2.673226754999999955e+01,7.065098188999999707e+01,5.274471055000000064e+01,1.185886690999999900e+02,6.170059823999999793e+01,1.000000000000000000e+00
4.421646445999999742e+01,1.507074500999999955e+00,4.611033908999999653e+01,4.270938996000000287e+01,1.086295665999999898e+02,4.281048066000000318e+01,1.000000000000000000e+00
5.703509717000000023e+01,3.457279899999999850e-01,4.919800262999999774e+01,5.668936917999999991e+01,1.030486975000000029e+02,5.216514502999999792e+01,1.000000000000000000e+00
6.427481758000000411e+01,1.250864276000000075e+01,6.870237672000000373e+01,5.176617482000000336e+01,9.525245420999999624e+01,3.940982611999999818e+01,1.000000000000000000e+00
9.202630795000000319e+01,3.539267395000000249e+01,7.741696348000000683e+01,5.663363399999999359e+01,1.157235300000000109e+02,5.805754155000000338e+01,1.000000000000000000e+00
6.726314926000000582e+01,7.194661095999999922e+00,5.169688681000000230e+01,6.006848816000000113e+01,9.780108540000000517e+01,4.213694325000000163e+01,1.000000000000000000e+00
1.181446547999999979e+02,3.844950126999999895e+01,5.083851954000000006e+01,7.969515352999999891e+01,8.102454059999999458e+01,7.404376736000000392e+01,1.000000000000000000e+00
1.159232605999999919e+02,3.751543601000000194e+01,7.679999999000000344e+01,7.840782459000000415e+01,1.046986032999999878e+02,8.119892711999999335e+01,1.000000000000000000e+00
5.394165808999999712e+01,9.306594428000000363e+00,4.310049819000000326e+01,4.463506366000000014e+01,1.243978210999999874e+02,2.508212659999999872e+01,1.000000000000000000e+00
8.370317740000001550e+01,2.026822857999999883e+01,7.711059790000000191e+01,6.343494882000000246e+01,1.254801739000000111e+02,6.927957099999999002e+01,1.000000000000000000e+00
